date,open,high,low,close,volume,returns,volatility_20d,cum_returns,rolling_max,drawdown,vol_state,risk_regime,risk_signal,hmm_state
2013-08-13,5600.25,5704.75,5578.89990234375,5699.2998046875,223000,0.01548355495969922,0.16212917146082628,1.0892740323264865,1.2043785729630572,-0.09557172737919625,High Volatility,Medium Risk,NEUTRAL,0
2013-08-14,5715.39990234375,5754.5498046875,5690.2001953125,5742.2998046875,223700,0.007544786460370823,0.16176751718507829,1.097492372297217,1.2043785729630572,-0.08874800919355015,High Volatility,Medium Risk,NEUTRAL,0
2013-08-16,5705.4501953125,5716.60009765625,5496.0498046875,5507.85009765625,248100,-0.04082853821736476,0.21171168687479913,1.0526833630316137,1.2043785729630572,-0.12595309592584103,High Volatility,Medium Risk,NEUTRAL,2
2013-08-19,5497.5498046875,5499.64990234375,5360.64990234375,5414.75,219700,-0.016903164756765454,0.2088693855766523,1.0348896827095844,1.2043785729630572,-0.14072725475054734,High Volatility,Medium Risk,NEUTRAL,2
2013-08-20,5353.4501953125,5417.7998046875,5306.35009765625,5401.4501953125,261100,-0.002456217680871675,0.20865456577758726,1.0323477683731614,1.2043785729630572,-0.14283781566012016,High Volatility,Medium Risk,NEUTRAL,2
2013-08-21,5494.4501953125,5504.10009765625,5268.4501953125,5302.5498046875,255000,-0.018309969924526603,0.21228235634313394,1.0134455117825967,1.2043785729630572,-0.1585324294758249,High Volatility,High Risk,RISK-OFF,2
2013-08-22,5282.7998046875,5418.9501953125,5254.0498046875,5408.4501953125,284500,0.01997159753810962,0.2270605709613713,1.0336856376707222,1.2043785729630572,-0.14172697781594523,High Volatility,Medium Risk,NEUTRAL,2
2013-08-23,5428.75,5478.7998046875,5377.7998046875,5471.75,251500,0.011703871238818442,0.23268166377085658,1.0457837612754362,1.2043785729630572,-0.13168186087655157,High Volatility,Medium Risk,NEUTRAL,2
2013-08-26,5499.39990234375,5528.7001953125,5454.4501953125,5476.5,242000,0.0008680952163384603,0.23061959816587865,1.0466916011559237,1.2043785729630572,-0.13092807805371864,High Volatility,Medium Risk,NEUTRAL,2
2013-08-27,5426.5,5427.39990234375,5274.25,5287.4501953125,306000,-0.03452018710627225,0.2552780392302669,1.0105596112414577,1.2043785729630572,-0.16092860340811183,High Volatility,High Risk,RISK-OFF,2
2013-08-28,5233.4501953125,5317.7001953125,5118.85009765625,5285.0,336000,-0.00046339827742913897,0.2553418629228577,1.010091319658369,1.2043785729630572,-0.16131742764793253,High Volatility,High Risk,RISK-OFF,2
2013-08-29,5316.5,5428.89990234375,5303.0,5409.0498046875,326500,0.023472053867076736,0.2719852692924132,1.033800237524057,1.2043785729630572,-0.14163182513230624,High Volatility,Medium Risk,NEUTRAL,2
2013-08-30,5407.4501953125,5493.2998046875,5360.2001953125,5471.7998046875,336400,0.011600928493137763,0.27686120573019873,1.0457932801557623,1.2043785729630572,-0.13167395731488096,High Volatility,Medium Risk,NEUTRAL,2
2013-09-02,5480.25,5564.89990234375,5478.85009765625,5550.75,214200,0.014428560643769517,0.2831196190210387,1.0608825719193364,1.2043785729630572,-0.11914526234943429,High Volatility,Medium Risk,NEUTRAL,2
2013-09-03,5574.7001953125,5580.9501953125,5323.75,5341.4501953125,250300,-0.03770658103634639,0.3104177350284472,1.0208803172512124,1.2043785729630572,-0.15235928289590497,High Volatility,High Risk,RISK-OFF,2
2013-09-04,5358.64990234375,5460.25,5318.89990234375,5448.10009765625,237200,0.01996646948750791,0.3206405529737424,1.0412636929560062,1.2043785729630572,-0.1354348903814767,High Volatility,Medium Risk,NEUTRAL,2
2013-09-05,5553.75,5625.75,5552.7001953125,5592.9501953125,274900,0.026587268049381718,0.3235050104170096,1.0689480498707167,1.2043785729630572,-0.11244846606590589,High Volatility,Medium Risk,NEUTRAL,2
2013-09-06,5617.4501953125,5688.60009765625,5566.14990234375,5680.39990234375,253000,0.015635702800382845,0.32720351752746457,1.085661803887544,1.2043785729630572,-0.09857097406128844,High Volatility,Medium Risk,NEUTRAL,2
2013-09-10,5738.5,5904.85009765625,5738.2001953125,5896.75,275200,0.03808712438836981,0.3513988814764191,1.1270115400559109,1.2043785729630572,-0.06423813462307373,High Volatility,Medium Risk,NEUTRAL,2
2013-09-11,5887.25,5924.35009765625,5832.7001953125,5913.14990234375,265000,0.0027811764690295337,0.3508464733314459,1.130145958031439,1.2043785729630572,-0.06163561574247231,High Volatility,Medium Risk,NEUTRAL,2
2013-09-12,5931.14990234375,5932.0,5815.7998046875,5850.7001953125,273000,-0.01056115743091468,0.35058530592213444,1.1182103086487571,1.2043785729630572,-0.07154582973217935,High Volatility,Medium Risk,NEUTRAL,2
2013-09-13,5828.0,5884.2998046875,5822.89990234375,5850.60009765625,190800,-1.7108662708431588e-05,0.34989576284783863,1.1181911775657494,1.2043785729630572,-0.0715617143414187,High Volatility,Medium Risk,NEUTRAL,2
2013-09-16,5930.2998046875,5957.25,5798.14990234375,5840.5498046875,219500,-0.0017178225824691085,0.3132602204074135,1.1162703235094091,1.2043785729630572,-0.07315660659495198,High Volatility,Medium Risk,NEUTRAL,2
2013-09-17,5824.2001953125,5857.7998046875,5804.89990234375,5850.2001953125,157900,0.0016523085921216207,0.30432463706468077,1.1181147465560741,1.2043785729630572,-0.07162517529247764,High Volatility,Medium Risk,NEUTRAL,2
2013-09-18,5872.75,5916.89990234375,5840.2001953125,5899.4501953125,153600,0.008418515325246734,0.3036884798266013,1.1275276126853409,1.2043785729630572,-0.06380963760310407,High Volatility,Medium Risk,NEUTRAL,2
2013-09-19,6044.14990234375,6142.5,6040.14990234375,6115.5498046875,287200,0.03663046592828345,0.31125531260362505,1.16882947448501,1.2043785729630572,-0.029516548430937196,High Volatility,Medium Risk,NEUTRAL,2
2013-09-20,6104.5498046875,6130.9501953125,5932.85009765625,6012.10009765625,318600,-0.01691584736207319,0.31885026426447227,1.1490577335023293,1.2043785729630572,-0.04593309836509749,High Volatility,Medium Risk,NEUTRAL,2
2013-09-23,5945.7998046875,5989.39990234375,5871.39990234375,5889.75,188300,-0.020350642149811637,0.33065669887523486,1.1256736707583497,1.2043785729630572,-0.06534897246724902,High Volatility,Medium Risk,NEUTRAL,2
2013-09-24,5855.0,5938.39990234375,5854.5498046875,5892.4501953125,187600,0.00045845669383259846,0.3307096078325442,1.1261897433877799,1.2043785729630572,-0.06492047544727918,High Volatility,Medium Risk,NEUTRAL,2
2013-09-25,5901.5498046875,5910.5498046875,5811.10009765625,5873.85009765625,200200,-0.0031565981959502665,0.2997019699817275,1.1226348148755043,1.2043785729630572,-0.06787214578755234,High Volatility,Medium Risk,NEUTRAL,2
2013-09-26,5872.7998046875,5917.64990234375,5864.10009765625,5882.25,220600,0.0014300505127124996,0.2992822468347301,1.124240239368106,1.2043785729630572,-0.06653915587172224,High Volatility,Medium Risk,NEUTRAL,2
2013-09-27,5905.5498046875,5909.2001953125,5819.2998046875,5833.2001953125,163100,-0.008338612722597616,0.2952717046324479,1.1148656354048547,1.2043785729630572,-0.0743229243426171,High Volatility,Medium Risk,NEUTRAL,2
2013-09-30,5801.0498046875,5810.2001953125,5718.5,5735.2998046875,155700,-0.016783307163651173,0.302610080564212,1.096154502999656,1.2043785729630572,-0.08985884703772525,High Volatility,Medium Risk,NEUTRAL,2
2013-10-01,5756.10009765625,5786.4501953125,5700.9501953125,5780.0498046875,159200,0.007802556365654301,0.30005680948621527,1.1047073102947766,1.2043785729630572,-0.08275741939103547,High Volatility,Medium Risk,NEUTRAL,2
2013-10-03,5819.10009765625,5917.60009765625,5802.7001953125,5909.7001953125,199800,0.022430670150948462,0.26823472651380786,1.1294866355853403,1.2043785729630572,-0.06218305361699094,High Volatility,Medium Risk,NEUTRAL,2
2013-10-04,5891.2998046875,5950.4501953125,5885.0,5907.2998046875,191500,-0.00040617807091192226,0.2630599508502793,1.1290278628825774,1.2043785729630572,-0.06256397429514139,High Volatility,Medium Risk,NEUTRAL,2
2013-10-07,5889.0498046875,5912.0,5825.85009765625,5906.14990234375,156400,-0.00019465786091266146,0.24964342198321476,1.1288080887338778,1.2043785729630572,-0.0627464535866476,High Volatility,Medium Risk,NEUTRAL,2
2013-10-08,5975.0,5981.7001953125,5913.0,5928.39990234375,158500,0.003767259613774776,0.24509098736302798,1.1330606018582672,1.2043785729630572,-0.05921557615337746,High Volatility,Medium Risk,NEUTRAL,2
2013-10-09,5893.25,6015.5,5877.10009765625,6007.4501953125,192000,0.013334170142182522,0.21037928917699933,1.148169024704849,1.2043785729630572,-0.04667099657869144,High Volatility,Medium Risk,NEUTRAL,0
2013-10-10,6001.0498046875,6033.9501953125,5979.7998046875,6020.9501953125,159600,0.0022472096415437903,0.2103283045518494,1.1507492012072877,1.2043785729630572,-0.04452866645063972,High Volatility,Medium Risk,NEUTRAL,0
2013-10-11,6104.85009765625,6107.60009765625,6046.39990234375,6096.2001953125,180800,0.012498027314456817,0.2094620149001099,1.1651312961560658,1.2043785729630572,-0.03258715962575932,High Volatility,Medium Risk,NEUTRAL,0
2013-10-14,6093.0,6124.10009765625,6082.89990234375,6112.7001953125,142200,0.002706604027322923,0.20931316009375825,1.1682848452146017,1.2043785729630572,-0.029968756135918536,High Volatility,Medium Risk,NEUTRAL,0
2013-10-15,6147.5498046875,6156.2998046875,6056.5498046875,6089.0498046875,218300,-0.0038690578417597266,0.20999569822658928,1.163764683572815,1.2043785729630572,-0.033721863126742885,High Volatility,Medium Risk,NEUTRAL,0
2013-10-17,6098.5,6110.75,6032.5498046875,6045.85009765625,230600,-0.007094654899684638,0.21256029886121147,1.1555081747584253,1.2043785729630572,-0.040577273044968845,High Volatility,Medium Risk,NEUTRAL,0
2013-10-18,6070.89990234375,6201.4501953125,6070.89990234375,6189.35009765625,250300,0.02373528911271383,0.22551079784698597,1.1829344953584207,1.2043785729630572,-0.017805097239382957,High Volatility,Medium Risk,NEUTRAL,0
2013-10-21,6202.0,6218.9501953125,6163.2998046875,6204.9501953125,197000,0.002520474267913464,0.18609226659248151,1.1859160513145988,1.2043785729630572,-0.015329500260899048,High Volatility,Medium Risk,NEUTRAL,0
2013-10-22,6192.2998046875,6220.10009765625,6181.7998046875,6202.7998046875,161900,-0.0003465604972340275,0.17408898200657028,1.1855050596581773,1.2043785729630572,-0.015670748158900343,High Volatility,Medium Risk,NEUTRAL,0
2013-10-23,6209.5498046875,6217.9501953125,6116.60009765625,6178.35009765625,188300,-0.003941721126123232,0.15535971809522628,1.1808321293193966,1.2043785729630572,-0.01955069956594354,Medium Volatility,Medium Risk,NEUTRAL,0
2013-10-24,6162.7998046875,6252.4501953125,6142.9501953125,6164.35009765625,148900,-0.0022659771263707773,0.15611972470426277,1.1781563907242751,1.2043785729630572,-0.021772375254293375,High Volatility,Medium Risk,NEUTRAL,0
2013-10-25,6154.0,6174.75,6125.9501953125,6144.89990234375,144500,-0.0031552710349620483,0.15611910912530713,1.1744389879899675,1.2043785729630572,-0.024858948544253155,High Volatility,Medium Risk,NEUTRAL,0
2013-10-28,6155.10009765625,6168.75,6094.10009765625,6101.10009765625,146300,-0.007127830458360185,0.15966940578879654,1.166067785999887,1.2043785729630572,-0.03180958863201678,High Volatility,Medium Risk,NEUTRAL,0
2013-10-29,6107.5498046875,6228.0498046875,6079.2001953125,6220.89990234375,197300,0.019635771052751938,0.16665798049372757,1.18896442607777,1.2043785729630572,-0.012798423378925302,High Volatility,Medium Risk,NEUTRAL,0
2013-10-30,6230.7998046875,6269.2001953125,6222.60009765625,6251.7001953125,177600,0.004951099270564585,0.14887190022616364,1.194851106980451,1.2043785729630572,-0.007910690373016428,Medium Volatility,Medium Risk,NEUTRAL,1
2013-10-31,6237.14990234375,6309.0498046875,6235.89990234375,6299.14990234375,239600,0.0075898884381608855,0.1488086010355443,1.2039198935826456,1.2043785729630572,-0.00038084319225564837,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-01,6289.75,6332.60009765625,6286.9501953125,6307.2001953125,191600,0.0012779967286942195,0.1328043199506311,1.2054584992682542,1.2054584992682542,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-05,6282.14990234375,6304.75,6244.2998046875,6253.14990234375,181100,-0.008569617468131119,0.13884428626425924,1.1951281810558179,1.2054584992682542,-0.008569617468131115,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-06,6260.5498046875,6269.7001953125,6208.7001953125,6215.14990234375,157100,-0.00607693731854364,0.14210641777134309,1.1878654620119167,1.2054584992682542,-0.014594477758476951,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-07,6228.89990234375,6288.9501953125,6180.7998046875,6187.25,168800,-0.004489015193861801,0.14420635754080946,1.1825331159046815,1.2054584992682542,-0.019017978119934508,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-08,6170.14990234375,6185.14990234375,6120.9501953125,6140.75,150100,-0.007515455169905816,0.14178400412052863,1.1736458412851707,1.2054584992682542,-0.026390504527857794,Medium Volatility,Medium Risk,NEUTRAL,1
2013-11-11,6110.39990234375,6141.64990234375,6067.75,6078.7998046875,146100,-0.010088376063591586,0.14716058303820062,1.1618056606728155,1.2054584992682542,-0.03621264325726445,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-12,6087.25,6108.7001953125,6011.75,6018.0498046875,153800,-0.009993749087304105,0.1445101785202374,1.1501948664118418,1.2054584992682542,-0.04584449227406747,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-13,5998.85009765625,6042.25,5972.4501953125,5989.60009765625,162500,-0.004727396408233497,0.14465931307254756,1.1447574393315978,1.2054584992682542,-0.05035516359418727,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-14,6037.0,6101.64990234375,6036.64990234375,6056.14990234375,154900,0.011110892814620632,0.15034881884717352,1.1574767165387507,1.2054584992682542,-0.03980376160492437,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-18,6111.0498046875,6196.7998046875,6110.39990234375,6189.0,164000,0.02193639520132029,0.16714239409360895,1.1828675832290714,1.2054584992682542,-0.018740517448668812,High Volatility,Medium Risk,NEUTRAL,0
2013-11-19,6197.25,6212.39990234375,6180.2001953125,6203.35009765625,161500,0.0023186456061157212,0.14466000124863618,1.1856102339535421,1.2054584992682542,-0.01646532446099181,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-20,6186.85009765625,6204.35009765625,6106.9501953125,6122.89990234375,155800,-0.01296883039744856,0.1515797208234329,1.1702342559119194,1.2054584992682542,-0.029220618858066743,Medium Volatility,Medium Risk,NEUTRAL,0
2013-11-21,6096.5,6097.35009765625,5985.39990234375,5999.0498046875,137200,-0.020227359524339406,0.16676659452630238,1.1465635068898912,1.2054584992682542,-0.04885692241924039,High Volatility,Medium Risk,NEUTRAL,0
2013-11-22,6027.35009765625,6049.60009765625,5972.7998046875,5995.4501953125,134800,-0.0006000299201028847,0.16657032151200363,1.1458755344804592,1.2054584992682542,-0.04942763672408754,High Volatility,Medium Risk,NEUTRAL,0
2013-11-25,6035.9501953125,6123.5,6035.9501953125,6115.35009765625,127200,0.019998481921756683,0.18305523685635217,1.16879130564135,1.2054584992682542,-0.030417632501792694,High Volatility,Medium Risk,NEUTRAL,0
2013-11-26,6099.25,6112.7001953125,6047.75,6059.10009765625,150700,-0.009198165125747781,0.1855296202637999,1.1580405702145224,1.2054584992682542,-0.039336011221054665,High Volatility,Medium Risk,NEUTRAL,0
2013-11-27,6062.7001953125,6074.0,6030.2998046875,6057.10009765625,124900,-0.00033008202006323817,0.18393822177922295,1.1576583218437908,1.2054584992682542,-0.03965310913107287,High Volatility,Medium Risk,NEUTRAL,0
2013-11-28,6092.0,6112.9501953125,6068.2998046875,6091.85009765625,195300,0.00573706880185898,0.17005276608206882,1.1642998872852532,1.2054584992682542,-0.03414353294450647,High Volatility,Medium Risk,NEUTRAL,0
2013-11-29,6103.89990234375,6182.5,6103.7998046875,6176.10009765625,190700,0.01382995291240241,0.17694993482151858,1.1804020999023237,1.2054584992682542,-0.020785783484989672,High Volatility,Medium Risk,NEUTRAL,0
2013-12-02,6171.14990234375,6228.7001953125,6171.14990234375,6217.85009765625,145900,0.006759929298400413,0.17646747194227885,1.1883815346413469,1.2054584992682542,-0.014166364613359572,High Volatility,Medium Risk,NEUTRAL,0
2013-12-03,6204.25,6225.39990234375,6191.39990234375,6201.85009765625,156900,-0.0025732366893230774,0.17645605446269744,1.1853235476754937,1.2054584992682542,-0.016703147893505188,High Volatility,Medium Risk,NEUTRAL,0
2013-12-04,6187.9501953125,6209.14990234375,6149.89990234375,6160.9501953125,186200,-0.006594790538263173,0.17543658513947027,1.1775065871585029,1.2054584992682542,-0.023187784670081056,High Volatility,Medium Risk,NEUTRAL,0
2013-12-05,6262.4501953125,6300.5498046875,6232.0,6241.10009765625,186100,0.013009341059879276,0.1806596843773677,1.1928251719511023,1.2054584992682542,-0.010480101409397929,High Volatility,Medium Risk,NEUTRAL,0
2013-12-06,6234.39990234375,6275.35009765625,6230.75,6259.89990234375,158500,0.0030122581585512176,0.18000004288389182,1.1964182693070373,1.2054584992682542,-0.007499412021819547,High Volatility,Medium Risk,NEUTRAL,0
2013-12-09,6415.0,6415.25,6345.0,6363.89990234375,198300,0.01661368418384157,0.18577652000105077,1.2162951845850827,1.2162951845850827,0.0,High Volatility,Medium Risk,NEUTRAL,0
2013-12-10,6354.7001953125,6362.25,6307.5498046875,6332.85009765625,242400,-0.004879052965001018,0.18222233022200543,1.2103608159584163,1.2162951845850827,-0.004879052965001101,High Volatility,Medium Risk,NEUTRAL,0
2013-12-11,6307.2001953125,6326.60009765625,6280.25,6307.89990234375,148200,-0.003939805131615848,0.1781088742058014,1.2055922302045965,1.2162951845850827,-0.008799635578708064,High Volatility,Medium Risk,NEUTRAL,0
2013-12-12,6276.75,6286.85009765625,6230.5498046875,6237.0498046875,148500,-0.011231962896228742,0.18299762191764987,1.1920510630069567,1.2162951845850827,-0.01993276129461648,High Volatility,Medium Risk,NEUTRAL,0
2013-12-13,6201.2998046875,6208.60009765625,6161.39990234375,6168.39990234375,169700,-0.011006790789477972,0.18536152588486152,1.1789304063460644,1.2162951845850827,-0.030720156350667965,High Volatility,Medium Risk,NEUTRAL,0
2013-12-16,6168.35009765625,6183.25,6146.0498046875,6154.7001953125,146500,-0.0022209498813532402,0.1681817545024807,1.1763120609999664,1.2162951845850827,-0.03287287830441898,High Volatility,Medium Risk,NEUTRAL,0
